Yelp URL,Rating,Date,Review Text,quantitative_llm_response,quantitative_llm_response_standardized
https://www.yelp.com/biz/sidney-dairy-barn-sidney,5,1/21/2016,"This place is the bomb, and absolutely the kind of place that makes it worth searching around for the best local joints on a road trip. We spotted it on a hiking trip and made a stop on our way out, and it was flat-out amazing, as you could probably guess based on the long lines stretching out at dusk. The service was incredibly efficient for such a tiny joint, and they had a good selection of flavors; but the food was the real attraction, amazing ice cream desserts made from that fresh country cream that you can taste the minute it hits your tongue. It's also got 1970s prices, which makes the massive sugar rush all the more worthwhile.","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream desserts'], 'positive_points': ['efficient service', 'good selection of flavors'], 'rating': 5, 'original_review': ""This place is the bomb, and absolutely the kind of place that makes it worth searching around for the best local joints on a road trip. We spotted it on a hiking trip and made a stop on our way out, and it was flat-out amazing, as you could probably guess based on the long lines stretching out at dusk. The service was incredibly efficient for such a tiny joint, and they had a good selection of flavors; but the food was the real attraction, amazing ice cream desserts made from that fresh country cream that you can taste the minute it hits your tongue. It's also got 1970s prices, which makes the massive sugar rush all the more worthwhile."", 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service', 'Special Menu Items']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream desserts'], 'positive_points': ['efficient service', 'good selection of flavors'], 'rating': 5, 'original_review': ""This place is the bomb, and absolutely the kind of place that makes it worth searching around for the best local joints on a road trip. We spotted it on a hiking trip and made a stop on our way out, and it was flat-out amazing, as you could probably guess based on the long lines stretching out at dusk. The service was incredibly efficient for such a tiny joint, and they had a good selection of flavors; but the food was the real attraction, amazing ice cream desserts made from that fresh country cream that you can taste the minute it hits your tongue. It's also got 1970s prices, which makes the massive sugar rush all the more worthwhile."", 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service', 'Special Menu Items']}"
https://www.yelp.com/biz/sidney-dairy-barn-sidney,2,9/5/2015,"Ice cream is good but the service could be improved. I rarely get what I actually order. A peanut butter cup tornado with chocolate ice cream isn't that hard to understand or make. They just lack attention to detail. First they made me a m&m tornado with chocolate ice cream and when I told them it was supposed to be peanut butter cup, I got a peanut butter cup with vanilla ice cream. This didn't happen just once either. My order is wrong more times than it is right! I'll just start telling them to surprise me since I always am when I go here.","{'pain_point_dishes': [], 'pain_points': ['inaccurate orders', 'poor attention to detail'], 'positive_point_dishes': ['ice cream'], 'positive_points': [], 'rating': 2, 'original_review': ""Ice cream is good but the service could be improved. I rarely get what I actually order. A peanut butter cup tornado with chocolate ice cream isn't that hard to understand or make. They just lack attention to detail. First they made me a m&m tornado with chocolate ice cream and when I told them it was supposed to be peanut butter cup, I got a peanut butter cup with vanilla ice cream. This didn't happen just once either. My order is wrong more times than it is right! I'll just start telling them to surprise me since I always am when I go here."", 'standardized_pain_points': ['Order Accuracy Issues', 'Attention to Detail'], 'standardized_positive_points': []}","{'pain_point_dishes': [], 'pain_points': ['inaccurate orders', 'poor attention to detail'], 'positive_point_dishes': ['ice cream'], 'positive_points': [], 'rating': 2, 'original_review': ""Ice cream is good but the service could be improved. I rarely get what I actually order. A peanut butter cup tornado with chocolate ice cream isn't that hard to understand or make. They just lack attention to detail. First they made me a m&m tornado with chocolate ice cream and when I told them it was supposed to be peanut butter cup, I got a peanut butter cup with vanilla ice cream. This didn't happen just once either. My order is wrong more times than it is right! I'll just start telling them to surprise me since I always am when I go here."", 'standardized_pain_points': ['Order Accuracy Issues', 'Attention to Detail'], 'standardized_positive_points': []}"
https://www.yelp.com/biz/sidney-dairy-barn-sidney,5,6/26/2016,"GREAT ice cream! It's a frequent trip for us from St. Joe. Don't be surprised by long lines, but they have a good routine and send the orders out very timely. You can't compare it to Jarlings, as that is frozen custard, but it's still very tasty. I like that the Facebook page posts their flavor of the week. Hope they stay around a long time!","{'pain_point_dishes': [], 'pain_points': ['long lines'], 'positive_point_dishes': ['ice cream'], 'positive_points': ['efficient service', 'social media engagement'], 'rating': 5, 'original_review': ""GREAT ice cream! It's a frequent trip for us from St. Joe. Don't be surprised by long lines, but they have a good routine and send the orders out very timely. You can't compare it to Jarlings, as that is frozen custard, but it's still very tasty. I like that the Facebook page posts their flavor of the week. Hope they stay around a long time!"", 'standardized_pain_points': ['Long Wait Times'], 'standardized_positive_points': ['Excellent Service', 'Social Media Engagement']}","{'pain_point_dishes': [], 'pain_points': ['long lines'], 'positive_point_dishes': ['ice cream'], 'positive_points': ['efficient service', 'social media engagement'], 'rating': 5, 'original_review': ""GREAT ice cream! It's a frequent trip for us from St. Joe. Don't be surprised by long lines, but they have a good routine and send the orders out very timely. You can't compare it to Jarlings, as that is frozen custard, but it's still very tasty. I like that the Facebook page posts their flavor of the week. Hope they stay around a long time!"", 'standardized_pain_points': ['Long Wait Times'], 'standardized_positive_points': ['Excellent Service', 'Social Media Engagement']}"
https://www.yelp.com/biz/sidney-dairy-barn-sidney,5,5/9/2014,Great little ice cream stand in Sidney. Delicious and inexpensive and excellent service from friendly staff! I highly recommend a stop and you too will be hooked!,"{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': ['excellent service', 'friendly staff'], 'rating': 5, 'original_review': 'Great little ice cream stand in Sidney. Delicious and inexpensive and excellent service from friendly staff! I highly recommend a stop and you too will be hooked!', 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service', 'Friendly and Helpful Staff']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['ice cream'], 'positive_points': ['excellent service', 'friendly staff'], 'rating': 5, 'original_review': 'Great little ice cream stand in Sidney. Delicious and inexpensive and excellent service from friendly staff! I highly recommend a stop and you too will be hooked!', 'standardized_pain_points': [], 'standardized_positive_points': ['Excellent Service', 'Friendly and Helpful Staff']}"
https://www.yelp.com/biz/sidney-dairy-barn-sidney,5,8/17/2011,"A local favorite! Very worth the drive, they are more than happy to make you whatever you can dream up! Like most soft-serve/custard places, they serve their regular flavors and a flavor of the week. Creme de mint is so tasty! But so are the fruity flavors. You can also catch the Moo-mobile at the Urbana Farmer's Market and other local events. I like their ice cream sandwiches but when I visit the Sidney location, only a chocolate dipped cone will do!","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['creme de mint', 'fruity flavors', 'ice cream sandwiches', 'chocolate dipped cone'], 'positive_points': ['customizable service'], 'rating': 5, 'original_review': ""A local favorite! Very worth the drive, they are more than happy to make you whatever you can dream up! Like most soft-serve/custard places, they serve their regular flavors and a flavor of the week. Creme de mint is so tasty! But so are the fruity flavors. You can also catch the Moo-mobile at the Urbana Farmer's Market and other local events. I like their ice cream sandwiches but when I visit the Sidney location, only a chocolate dipped cone will do!"", 'standardized_pain_points': [], 'standardized_positive_points': ['Customizable Service']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['creme de mint', 'fruity flavors', 'ice cream sandwiches', 'chocolate dipped cone'], 'positive_points': ['customizable service'], 'rating': 5, 'original_review': ""A local favorite! Very worth the drive, they are more than happy to make you whatever you can dream up! Like most soft-serve/custard places, they serve their regular flavors and a flavor of the week. Creme de mint is so tasty! But so are the fruity flavors. You can also catch the Moo-mobile at the Urbana Farmer's Market and other local events. I like their ice cream sandwiches but when I visit the Sidney location, only a chocolate dipped cone will do!"", 'standardized_pain_points': [], 'standardized_positive_points': ['Customizable Service']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/20/2022,"Pro-tip: Definitely give the rotating ice cream flavors a try - they offer samples! The double scoop is worth the money if you're sharing with someone. Highlights: The female workers the night we went were super nice and so honest with their opinions about the ice cream flavors. They let us sample a few of them and then gave us the biggest double scoop! For sure worth $6. The ice cream itself was insanely good, very creamy, rich, and actually better than a ton of ice cream shops in the area. Lowlights: Some of the ice cream flavors on the menu weren't actually available which was a little disappointing.","{'pain_point_dishes': ['ice cream'], 'pain_points': ['disappointing unavailable flavors'], 'positive_point_dishes': ['ice cream'], 'positive_points': ['friendly staff'], 'rating': 5, 'original_review': ""Pro-tip: Definitely give the rotating ice cream flavors a try - they offer samples! The double scoop is worth the money if you're sharing with someone. Highlights: The female workers the night we went were super nice and so honest with their opinions about the ice cream flavors. They let us sample a few of them and then gave us the biggest double scoop! For sure worth $6. The ice cream itself was insanely good, very creamy, rich, and actually better than a ton of ice cream shops in the area. Lowlights: Some of the ice cream flavors on the menu weren't actually available which was a little disappointing."", 'standardized_pain_points': ['Limited Menu Options'], 'standardized_positive_points': ['Friendly and Helpful Staff']}","{'pain_point_dishes': ['ice cream'], 'pain_points': ['disappointing unavailable flavors'], 'positive_point_dishes': ['ice cream'], 'positive_points': ['friendly staff'], 'rating': 5, 'original_review': ""Pro-tip: Definitely give the rotating ice cream flavors a try - they offer samples! The double scoop is worth the money if you're sharing with someone. Highlights: The female workers the night we went were super nice and so honest with their opinions about the ice cream flavors. They let us sample a few of them and then gave us the biggest double scoop! For sure worth $6. The ice cream itself was insanely good, very creamy, rich, and actually better than a ton of ice cream shops in the area. Lowlights: Some of the ice cream flavors on the menu weren't actually available which was a little disappointing."", 'standardized_pain_points': ['Limited Menu Options'], 'standardized_positive_points': ['Friendly and Helpful Staff']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,7/18/2022,"After seeing some positive reviews about Rewind, I wanted to stop by and check it out for myself. A store that sells boba and ice cream at the same time? Say less and hook me up because I'm coming over at the speed of light. Now onto the review: Dessert/Drink (3/5): For the drink, I got a Blueberry Matcha Latte and I got the Matcha Madness (in a cone) for dessert. Let's start with the drink. As someone who absolutely loves matcha, I knew I had to order this. It is different from most matcha drinks I typically see in which this one comes with blueberry puree. The drink was a good size for what the price was; however, the drink isn't that spectacular. The matcha flavor was nice but the blueberry didn't really add any wow factor to the drink. If anything, I felt as if I couldn't ever taste the blueberry so that was rather disappointing. The Matcha Madness ice cream included the following toppings: two pocky sticks and chocolate shavings. I find that the ice cream itself was pretty smooth and had a really good matcha flavor to it. Only downside was that it was really melty within a minute and the ice cream wasn't as pretty/have a nice swirling effect. Atmosphere (5/5): The establishment was really pretty and I absolutely love the vibe. Decor was pretty minimal but any place that has a neon sign and a grass wall is amazing in my eyes haha. The store was also very clean and neat. Seating was pretty limited as there was only 4 - 5 tables. Service (4/5): Service was alright. I didn't find it to special or felt that workers went out of their way. Did notice that a worker was talking to their buddies when people were waiting to order. Overall, just lack of attention to customers; however, the drink and ice cream came out at a good pace. Overall, Rewind offers customers a good mixture of drinks and ice cream selection to satisfy any sweet cravings. The attention to customer could be improved but timing between order and handout was good. Would I come back? If I was in the area then maybe, but I certainly wouldn't go out of my way to go. Might only get ice cream if I go though as the drink was average.","{'pain_point_dishes': ['Blueberry Matcha Latte', 'Matcha Madness'], 'pain_points': ['inattentive service', 'lack of customer attention', 'workers not attentive'], 'positive_point_dishes': ['Matcha Madness'], 'positive_points': ['good atmosphere', 'clean and neat', 'good timing between order and handout'], 'rating': 4, 'original_review': ""After seeing some positive reviews about Rewind, I wanted to stop by and check it out for myself. A store that sells boba and ice cream at the same time? Say less and hook me up because I'm coming over at the speed of light. Now onto the review: Dessert/Drink (3/5): For the drink, I got a Blueberry Matcha Latte and I got the Matcha Madness (in a cone) for dessert. Let's start with the drink. As someone who absolutely loves matcha, I knew I had to order this. It is different from most matcha drinks I typically see in which this one comes with blueberry puree. The drink was a good size for what the price was; however, the drink isn't that spectacular. The matcha flavor was nice but the blueberry didn't really add any wow factor to the drink. If anything, I felt as if I couldn't ever taste the blueberry so that was rather disappointing. The Matcha Madness ice cream included the following toppings: two pocky sticks and chocolate shavings. I find that the ice cream itself was pretty smooth and had a really good matcha flavor to it. Only downside was that it was really melty within a minute and the ice cream wasn't as pretty/have a nice swirling effect. Atmosphere (5/5): The establishment was really pretty and I absolutely love the vibe. Decor was pretty minimal but any place that has a neon sign and a grass wall is amazing in my eyes haha. The store was also very clean and neat. Seating was pretty limited as there was only 4 - 5 tables. Service (4/5): Service was alright. I didn't find it to special or felt that workers went out of their way. Did notice that a worker was talking to their buddies when people were waiting to order. Overall, just lack of attention to customers; however, the drink and ice cream came out at a good pace. Overall, Rewind offers customers a good mixture of drinks and ice cream selection to satisfy any sweet cravings. The attention to customer could be improved but timing between order and handout was good. Would I come back? If I was in the area then maybe, but I certainly wouldn't go out of my way to go. Might only get ice cream if I go though as the drink was average."", 'standardized_pain_points': ['Inattentive Service', 'Inattentive Service', 'Inattentive Service'], 'standardized_positive_points': ['Good Atmosphere', 'Good Atmosphere', 'Excellent Service']}","{'pain_point_dishes': ['Blueberry Matcha Latte', 'Matcha Madness'], 'pain_points': ['inattentive service', 'lack of customer attention', 'workers not attentive'], 'positive_point_dishes': ['Matcha Madness'], 'positive_points': ['good atmosphere', 'clean and neat', 'good timing between order and handout'], 'rating': 4, 'original_review': ""After seeing some positive reviews about Rewind, I wanted to stop by and check it out for myself. A store that sells boba and ice cream at the same time? Say less and hook me up because I'm coming over at the speed of light. Now onto the review: Dessert/Drink (3/5): For the drink, I got a Blueberry Matcha Latte and I got the Matcha Madness (in a cone) for dessert. Let's start with the drink. As someone who absolutely loves matcha, I knew I had to order this. It is different from most matcha drinks I typically see in which this one comes with blueberry puree. The drink was a good size for what the price was; however, the drink isn't that spectacular. The matcha flavor was nice but the blueberry didn't really add any wow factor to the drink. If anything, I felt as if I couldn't ever taste the blueberry so that was rather disappointing. The Matcha Madness ice cream included the following toppings: two pocky sticks and chocolate shavings. I find that the ice cream itself was pretty smooth and had a really good matcha flavor to it. Only downside was that it was really melty within a minute and the ice cream wasn't as pretty/have a nice swirling effect. Atmosphere (5/5): The establishment was really pretty and I absolutely love the vibe. Decor was pretty minimal but any place that has a neon sign and a grass wall is amazing in my eyes haha. The store was also very clean and neat. Seating was pretty limited as there was only 4 - 5 tables. Service (4/5): Service was alright. I didn't find it to special or felt that workers went out of their way. Did notice that a worker was talking to their buddies when people were waiting to order. Overall, just lack of attention to customers; however, the drink and ice cream came out at a good pace. Overall, Rewind offers customers a good mixture of drinks and ice cream selection to satisfy any sweet cravings. The attention to customer could be improved but timing between order and handout was good. Would I come back? If I was in the area then maybe, but I certainly wouldn't go out of my way to go. Might only get ice cream if I go though as the drink was average."", 'standardized_pain_points': ['Inattentive Service', 'Inattentive Service', 'Inattentive Service'], 'standardized_positive_points': ['Good Atmosphere', 'Good Atmosphere', 'Excellent Service']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,7/13/2022,I got the special! Orange creamsicle flavored soft serve. Comes topped w orange gummy bears. It tasted like orange sherbet that was shaped like soft serve. Defo not like an orange creamsicle. For $8.5 i feel like there should have been more richness or icecream-likeness. If I wanted orange sherbet I would go to walmart. I'll be trying one of their original blends next time.,"{'pain_point_dishes': ['soft serve'], 'pain_points': [], 'positive_point_dishes': [], 'positive_points': [], 'rating': 2, 'original_review': ""I got the special! Orange creamsicle flavored soft serve. Comes topped w orange gummy bears. It tasted like orange sherbet that was shaped like soft serve. Defo not like an orange creamsicle. For $8.5 i feel like there should have been more richness or icecream-likeness. If I wanted orange sherbet I would go to walmart. I'll be trying one of their original blends next time."", 'standardized_pain_points': [], 'standardized_positive_points': []}","{'pain_point_dishes': ['soft serve'], 'pain_points': [], 'positive_point_dishes': [], 'positive_points': [], 'rating': 2, 'original_review': ""I got the special! Orange creamsicle flavored soft serve. Comes topped w orange gummy bears. It tasted like orange sherbet that was shaped like soft serve. Defo not like an orange creamsicle. For $8.5 i feel like there should have been more richness or icecream-likeness. If I wanted orange sherbet I would go to walmart. I'll be trying one of their original blends next time."", 'standardized_pain_points': [], 'standardized_positive_points': []}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,2,7/12/2022,This was the longest wait I've had for an ice cream cone. Also the most I've paid for one. Almost 10$ for an ice cream cone. Nothing to write home about. This was a miss for me,"{'pain_point_dishes': ['ice cream cone'], 'pain_points': ['long wait'], 'positive_point_dishes': [], 'positive_points': [], 'rating': 2, 'original_review': ""This was the longest wait I've had for an ice cream cone. Also the most I've paid for one. Almost 10$ for an ice cream cone. Nothing to write home about. This was a miss for me"", 'standardized_pain_points': ['Long Wait Times'], 'standardized_positive_points': []}","{'pain_point_dishes': ['ice cream cone'], 'pain_points': ['long wait'], 'positive_point_dishes': [], 'positive_points': [], 'rating': 2, 'original_review': ""This was the longest wait I've had for an ice cream cone. Also the most I've paid for one. Almost 10$ for an ice cream cone. Nothing to write home about. This was a miss for me"", 'standardized_pain_points': ['Long Wait Times'], 'standardized_positive_points': []}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,2,7/12/2022,"I used to looove this place (hence my previous 5 star review), but the last few times it's been so beyond lacking in service. I don't know if it's what I've been ordering or what, but it takes forever! And I don't think a shake at an ice cream place is crazy. People will get served way before and I've had to ask if my stuff is going to come out. When you ask it's like a lightbulb comes on and they realize they forgot your items. I asked for two scoops of ice cream the first time and that took 25 minutes to get (after asking about it). This most recent time was a mint chocolate chip ""bowl"" (which came out timely but melted all over my jeans and car by the end of it because they couldn't give me a lid) and a strawberry shortcake shake (which took crazy long to produce). I love this place, but I have no idea what is happening.","{'pain_point_dishes': ['strawberry shortcake shake', 'mint chocolate chip bowl'], 'pain_points': ['slow service', 'items forgotten', 'no lid provided'], 'positive_point_dishes': [], 'positive_points': ['love this place'], 'rating': 2, 'original_review': 'I used to looove this place (hence my previous 5 star review), but the last few times it\'s been so beyond lacking in service. I don\'t know if it\'s what I\'ve been ordering or what, but it takes forever! And I don\'t think a shake at an ice cream place is crazy. People will get served way before and I\'ve had to ask if my stuff is going to come out. When you ask it\'s like a lightbulb comes on and they realize they forgot your items. I asked for two scoops of ice cream the first time and that took 25 minutes to get (after asking about it). This most recent time was a mint chocolate chip ""bowl"" (which came out timely but melted all over my jeans and car by the end of it because they couldn\'t give me a lid) and a strawberry shortcake shake (which took crazy long to produce). I love this place, but I have no idea what is happening.', 'standardized_pain_points': ['Service Speed Issues', 'Order Accuracy Issues', 'Packaging Issues'], 'standardized_positive_points': ['Good Atmosphere']}","{'pain_point_dishes': ['strawberry shortcake shake', 'mint chocolate chip bowl'], 'pain_points': ['slow service', 'items forgotten', 'no lid provided'], 'positive_point_dishes': [], 'positive_points': ['love this place'], 'rating': 2, 'original_review': 'I used to looove this place (hence my previous 5 star review), but the last few times it\'s been so beyond lacking in service. I don\'t know if it\'s what I\'ve been ordering or what, but it takes forever! And I don\'t think a shake at an ice cream place is crazy. People will get served way before and I\'ve had to ask if my stuff is going to come out. When you ask it\'s like a lightbulb comes on and they realize they forgot your items. I asked for two scoops of ice cream the first time and that took 25 minutes to get (after asking about it). This most recent time was a mint chocolate chip ""bowl"" (which came out timely but melted all over my jeans and car by the end of it because they couldn\'t give me a lid) and a strawberry shortcake shake (which took crazy long to produce). I love this place, but I have no idea what is happening.', 'standardized_pain_points': ['Service Speed Issues', 'Order Accuracy Issues', 'Packaging Issues'], 'standardized_positive_points': ['Good Atmosphere']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,1/22/2022,"Great spot to drop by after a long day of volleyball and a good dinner. Convenient that they have boba drinks, ice cream, shakes, etc - something to please everybody! The girls opted for a Taro Milk Tea and the Butterfly Strawberry Lemonade - both with boba. I chose the Chocolate Crumble Ice Cream cone. Everybody was happy with their choices & enjoyed the late night refreshment. If you haven't tried it out & your in the Tempe area, give it a shot & see what you think!","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['Taro Milk Tea', 'Butterfly Strawberry Lemonade', 'Chocolate Crumble Ice Cream cone'], 'positive_points': ['variety of drinks and desserts'], 'rating': 5, 'original_review': ""Great spot to drop by after a long day of volleyball and a good dinner. Convenient that they have boba drinks, ice cream, shakes, etc - something to please everybody! The girls opted for a Taro Milk Tea and the Butterfly Strawberry Lemonade - both with boba. I chose the Chocolate Crumble Ice Cream cone. Everybody was happy with their choices & enjoyed the late night refreshment. If you haven't tried it out & your in the Tempe area, give it a shot & see what you think!"", 'standardized_pain_points': [], 'standardized_positive_points': ['Special Menu Items']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['Taro Milk Tea', 'Butterfly Strawberry Lemonade', 'Chocolate Crumble Ice Cream cone'], 'positive_points': ['variety of drinks and desserts'], 'rating': 5, 'original_review': ""Great spot to drop by after a long day of volleyball and a good dinner. Convenient that they have boba drinks, ice cream, shakes, etc - something to please everybody! The girls opted for a Taro Milk Tea and the Butterfly Strawberry Lemonade - both with boba. I chose the Chocolate Crumble Ice Cream cone. Everybody was happy with their choices & enjoyed the late night refreshment. If you haven't tried it out & your in the Tempe area, give it a shot & see what you think!"", 'standardized_pain_points': [], 'standardized_positive_points': ['Special Menu Items']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,12/22/2021,Nicely decorated spot for sweets and drinks! Good place to catch up with people or a quick stop to treat yourself. Got Vietnamese Coffee and Tiramisu ice cream and we LOVE the Vietnamese coffee! So good and strong with coffee flavor. Matcha Immuni-Tea: matcha was light but good if you like green tea. Butterfly Rose Lemonade: pretty and a refreshing drink. Would recommend!,"{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['Vietnamese Coffee', 'Tiramisu ice cream', 'Matcha Immuni-Tea', 'Butterfly Rose Lemonade'], 'positive_points': ['nice ambiance'], 'rating': 5, 'original_review': 'Nicely decorated spot for sweets and drinks! Good place to catch up with people or a quick stop to treat yourself. Got Vietnamese Coffee and Tiramisu ice cream and we LOVE the Vietnamese coffee! So good and strong with coffee flavor. Matcha Immuni-Tea: matcha was light but good if you like green tea. Butterfly Rose Lemonade: pretty and a refreshing drink. Would recommend!', 'standardized_pain_points': [], 'standardized_positive_points': ['Good Atmosphere']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['Vietnamese Coffee', 'Tiramisu ice cream', 'Matcha Immuni-Tea', 'Butterfly Rose Lemonade'], 'positive_points': ['nice ambiance'], 'rating': 5, 'original_review': 'Nicely decorated spot for sweets and drinks! Good place to catch up with people or a quick stop to treat yourself. Got Vietnamese Coffee and Tiramisu ice cream and we LOVE the Vietnamese coffee! So good and strong with coffee flavor. Matcha Immuni-Tea: matcha was light but good if you like green tea. Butterfly Rose Lemonade: pretty and a refreshing drink. Would recommend!', 'standardized_pain_points': [], 'standardized_positive_points': ['Good Atmosphere']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,7/11/2022,The rose milk tea latte is my wife's favorite in AZ. I enjoy their immunity-teas. Haven't had an item I didn't like yet. Plenty of parking and seating at this location. The ice cream looks great too but I don't have much of a sweet tooth to try. Looks like you can get it mixed with your favorite cereal.,"{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['rose milk tea latte', 'immunity-teas', 'ice cream'], 'positive_points': ['plenty of parking and seating'], 'rating': 5, 'original_review': ""The rose milk tea latte is my wife's favorite in AZ. I enjoy their immunity-teas. Haven't had an item I didn't like yet. Plenty of parking and seating at this location. The ice cream looks great too but I don't have much of a sweet tooth to try. Looks like you can get it mixed with your favorite cereal."", 'standardized_pain_points': [], 'standardized_positive_points': ['Convenient Parking']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['rose milk tea latte', 'immunity-teas', 'ice cream'], 'positive_points': ['plenty of parking and seating'], 'rating': 5, 'original_review': ""The rose milk tea latte is my wife's favorite in AZ. I enjoy their immunity-teas. Haven't had an item I didn't like yet. Plenty of parking and seating at this location. The ice cream looks great too but I don't have much of a sweet tooth to try. Looks like you can get it mixed with your favorite cereal."", 'standardized_pain_points': [], 'standardized_positive_points': ['Convenient Parking']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,9/3/2021,"Rewind has a trendy look, but the beauty isn't just skin deep. This is my go to boba place when I'm in Chandler. Layered drinks like the rose milk latte aren't just eye-catching on Instagram-- they're also delicious! I've tried their milk tea and their fruity tea, and they do both well. I would definitely bring anyone here, because they serve things like ice cream and can please people who don't like/aren't willing to try boba. It's also a little cheaper than some other boba places around here. Every time I've been here, the staff have been exceptionally nice. That, coupled with how quickly they make drinks, is what really makes them a five star establishment in my eyes. They also have a good variety of flavors, including non dairy and caffeine free choices, and the ability to customize sugar levels. Someday I'll get ice cream here, but their tea is so good that I haven't been able to not order it!","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['rose milk latte', 'milk tea', 'fruity tea'], 'positive_points': ['friendly staff', 'quick service', 'affordable prices'], 'rating': 5, 'original_review': ""Rewind has a trendy look, but the beauty isn't just skin deep. This is my go to boba place when I'm in Chandler. Layered drinks like the rose milk latte aren't just eye-catching on Instagram-- they're also delicious! I've tried their milk tea and their fruity tea, and they do both well. I would definitely bring anyone here, because they serve things like ice cream and can please people who don't like/aren't willing to try boba. It's also a little cheaper than some other boba places around here. Every time I've been here, the staff have been exceptionally nice. That, coupled with how quickly they make drinks, is what really makes them a five star establishment in my eyes. They also have a good variety of flavors, including non dairy and caffeine free choices, and the ability to customize sugar levels. Someday I'll get ice cream here, but their tea is so good that I haven't been able to not order it!"", 'standardized_pain_points': [], 'standardized_positive_points': ['Friendly and Helpful Staff', 'Excellent Service', 'Competitive Pricing']}","{'pain_point_dishes': [], 'pain_points': [], 'positive_point_dishes': ['rose milk latte', 'milk tea', 'fruity tea'], 'positive_points': ['friendly staff', 'quick service', 'affordable prices'], 'rating': 5, 'original_review': ""Rewind has a trendy look, but the beauty isn't just skin deep. This is my go to boba place when I'm in Chandler. Layered drinks like the rose milk latte aren't just eye-catching on Instagram-- they're also delicious! I've tried their milk tea and their fruity tea, and they do both well. I would definitely bring anyone here, because they serve things like ice cream and can please people who don't like/aren't willing to try boba. It's also a little cheaper than some other boba places around here. Every time I've been here, the staff have been exceptionally nice. That, coupled with how quickly they make drinks, is what really makes them a five star establishment in my eyes. They also have a good variety of flavors, including non dairy and caffeine free choices, and the ability to customize sugar levels. Someday I'll get ice cream here, but their tea is so good that I haven't been able to not order it!"", 'standardized_pain_points': [], 'standardized_positive_points': ['Friendly and Helpful Staff', 'Excellent Service', 'Competitive Pricing']}"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,11/12/2021,"Came here for boba and hmm... their drinks look so cute and all that, but I had thai milk tea with boba and the tea was ok but the boba was undercooked. I feel like even when the tea taste good, if boba is hard and undercooked, I tend to feel that drink isn't good, and I guess that was the case. Although, I came here for ice cream one time, and their ice cream was pretty flavorful, they have some of the very unique flavors, I think I had Vietnamese coffee flavored ice cream and it was pretty good! Probably I'll come back here for the ice cream but not for boba!","{'pain_point_dishes': ['boba'], 'positive_point_dishes': ['ice cream'], 'rating': 2, 'original_review': ""Came here for boba and hmm... their drinks look so cute and all that, but I had thai milk tea with boba and the tea was ok but the boba was undercooked. I feel like even when the tea taste good, if boba is hard and undercooked, I tend to feel that drink isn't good, and I guess that was the case. Although, I came here for ice cream one time, and their ice cream was pretty flavorful, they have some of the very unique flavors, I think I had Vietnamese coffee flavored ice cream and it was pretty good! Probably I'll come back here for the ice cream but not for boba!""}","{'pain_point_dishes': ['boba'], 'positive_point_dishes': ['ice cream'], 'rating': 2, 'original_review': ""Came here for boba and hmm... their drinks look so cute and all that, but I had thai milk tea with boba and the tea was ok but the boba was undercooked. I feel like even when the tea taste good, if boba is hard and undercooked, I tend to feel that drink isn't good, and I guess that was the case. Although, I came here for ice cream one time, and their ice cream was pretty flavorful, they have some of the very unique flavors, I think I had Vietnamese coffee flavored ice cream and it was pretty good! Probably I'll come back here for the ice cream but not for boba!""}"
